id,original,surface,pronunciation,type,image,image_page,title,org_name,role_in_org,first_year,species,cv_name,description
296,フェルマー・サミル,フェルマー,フェルマー,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0297.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,幹部,2002,elf,三鈴尚矢,軍規を厳守する法務局長
296,フェルマー・サミル,フェルマー・サミル,フェルマー サミル,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0297.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,幹部,2002,elf,三鈴尚矢,軍規を厳守する法務局長
297,フロスト・ケイト,フロスト,フロスト,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0298.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,戦闘員,2005,elf,朝深由芽,白兵戦に長ける冷静な中年女性
297,フロスト・ケイト,フロスト・ケイト,フロスト ケイト,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0298.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,戦闘員,2005,elf,朝深由芽,白兵戦に長ける冷静な中年女性
298,デランシー・ホランド,デランシー,デランシー,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0299.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,新入り,2015,human,竜岡春人,辺境出身の新米情報士
298,デランシー・ホランド,デランシー・ホランド,デランシー ホランド,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0299.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,新入り,2015,human,竜岡春人,辺境出身の新米情報士
299,イレム,イレム,イレム,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0300.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,戦闘員,2007,machine,宇田川剛介,機械種族の戦闘指揮体現実主義者
300,ヴァルトリウス・ダリオ,ヴァルトリウス,ヴァルトリウス,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0301.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,頭目,1997,human,嶺川弘斗,議会軍総司令空戦の英雄にして組織の重鎮
300,ヴァルトリウス・ダリオ,ヴァルトリウス・ダリオ,ヴァルトリウス ダリオ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0301.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,頭目,1997,human,嶺川弘斗,議会軍総司令空戦の英雄にして組織の重鎮
301,エリムンド・カトリーナ,エリムンド,エリムンド,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0302.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,参謀,1997,human,花薗泉,議会直属参謀理知的な古株の策士
301,エリムンド・カトリーナ,エリムンド・カトリーナ,エリムンド カトリーナ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0302.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,参謀,1997,human,花薗泉,議会直属参謀理知的な古株の策士
302,ラグナル・フェルジオ,ラグナル,ラグナル,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0303.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,幹部,2000,human,海堂嵐真,空挺部隊長現場主義で部下思い
302,ラグナル・フェルジオ,ラグナル・フェルジオ,ラグナル フェルジオ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0303.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,幹部,2000,human,海堂嵐真,空挺部隊長現場主義で部下思い
303,テューレス・コルベリア,テューレス,テューレス,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0304.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,戦闘員,2002,human,芹沢なつき,砲術中尉若き新星で次世代の旗手
303,テューレス・コルベリア,テューレス・コルベリア,テューレス コルベリア,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0304.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,戦闘員,2002,human,芹沢なつき,砲術中尉若き新星で次世代の旗手
304,サンルシール・ベルノ,サンルシール,サンルシール,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0305.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,戦闘員,2000,human,楠亮生,情報斥候士細身で身軽な諜報員
304,サンルシール・ベルノ,サンルシール・ベルノ,サンルシール ベルノ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0305.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,戦闘員,2000,human,楠亮生,情報斥候士細身で身軽な諜報員
305,ドミニック・ゲルス,ドミニック,ドミニック,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0306.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,古株,1997,human,音田健作,最長老の武官ダリオの旧友でもある
305,ドミニック・ゲルス,ドミニック・ゲルス,ドミニック ゲルス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0306.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,古株,1997,human,音田健作,最長老の武官ダリオの旧友でもある
306,トルナード・シルヴィア,トルナード,トルナード,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0307.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,紅一点,2005,human,小谷田侑李,機械部隊紅一点可憐で芯が強い少尉
306,トルナード・シルヴィア,トルナード・シルヴィア,トルナード シルヴィア,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0307.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,紅一点,2005,human,小谷田侑李,機械部隊紅一点可憐で芯が強い少尉
307,マグナス・レトー,マグナス,マグナス,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0308.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,戦闘員,2002,elf,神蔵裕馬,ガルドラリオルク元同僚砲手戦士
307,マグナス・レトー,マグナス・レトー,マグナス レトー,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0308.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,戦闘員,2002,elf,神蔵裕馬,ガルドラリオルク元同僚砲手戦士
308,ノルヴィス,ノルヴィス,ノルヴィス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0309.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,新入り,2017,machine,嶋藤ことり,機械種族の少年型新メカ操縦士
309,ウェルスター・グレン,ウェルスター,ウェルスター,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0310.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,戦闘員,2005,elf,金田靖虎,新進の指揮士気迫ある現場のまとめ役
309,ウェルスター・グレン,ウェルスター・グレン,ウェルスター グレン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0310.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,戦闘員,2005,elf,金田靖虎,新進の指揮士気迫ある現場のまとめ役
310,ヴァルシオン・イザーク,ヴァルシオン,ヴァルシオン,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0311.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,頭目,1997,elf,長谷川浩毅,議会軍の総司令官風格と威厳で牽引
310,ヴァルシオン・イザーク,ヴァルシオン・イザーク,ヴァルシオン イザーク,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0311.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,頭目,1997,elf,長谷川浩毅,議会軍の総司令官風格と威厳で牽引
311,ローデン・アガタ,ローデン,ローデン,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0312.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,参謀,1997,human,向井梢恵,知略を誇る名高き女性参謀軍の頭脳
311,ローデン・アガタ,ローデン・アガタ,ローデン アガタ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0312.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,参謀,1997,human,向井梢恵,知略を誇る名高き女性参謀軍の頭脳
312,クルーガー・リュカス,クルーガー,クルーガー,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0313.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,幹部,2002,human,堀田義大,若き幹部冷静な判断力で部隊を統率
312,クルーガー・リュカス,クルーガー・リュカス,クルーガー リュカス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0313.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,幹部,2002,human,堀田義大,若き幹部冷静な判断力で部隊を統率
313,エルマー・ヘンリエッタ,エルマー,エルマー,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0314.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,古株,1997,elf,高嶋みな子,議会軍最古参の女性整備士機械と兵に厚い信頼
313,エルマー・ヘンリエッタ,エルマー・ヘンリエッタ,エルマー ヘンリエッタ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0314.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,古株,1997,elf,高嶋みな子,議会軍最古参の女性整備士機械と兵に厚い信頼
314,アークライト・ジーノ,アークライト,アークライト,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0315.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,新入り,2017,human,春野隼一,近年入隊の俊英新米兵豊かな柔軟性
314,アークライト・ジーノ,アークライト・ジーノ,アークライト ジーノ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0315.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,アルトリオン連邦議会軍,新入り,2017,human,春野隼一,近年入隊の俊英新米兵豊かな柔軟性
315,トルヴァグ,トルヴァグ,トルヴァグ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0316.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,頭目,2000,human,宗田嵐太,ガルドラ傭兵艦隊の不動の首領
316,フィンガネット,フィンガネット,フィンガネット,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0317.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,参謀,2000,human,千瀬理紗子,頭目を支える理知派参謀
317,リオルク,リオルク,リオルク,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0318.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,戦闘員,2002,human,設楽宗次,アルトリオンのミュラー元同僚使い手
318,ブレンナ,ブレンナ,ブレンナ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0319.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,古株,2000,human,棟方澪,艦隊創設時からの鉄壁砲手
319,ダフリク,ダフリク,ダフリク,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0320.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,幹部,2000,demon,篠森泰信,陽気だが冷徹な副長格幹部
320,ミオナ,ミオナ,ミオナ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0321.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,紅一点,2002,beastfolk,白崎瑛梨,艦内唯一の治癒術使い紅一点
321,バルグ,バルグ,バルグ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0322.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,戦闘員,2005,beastfolk,空見辰郎,レヴァントヴァルナの幼馴染戦闘員
322,ギルマク,ギルマク,ギルマク,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0323.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,幹部,2002,human,落合晃司,艦隊運用担当の沈着な幹部
323,エイラ,エイラ,エイラ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0324.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,新入り,2015,human,藍澤沙織,好奇心旺盛な新顔の天才少女
324,ラグナット,ラグナット,ラグナット,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0325.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,戦闘員,2000,demon,森鴨太郎,艦隊最年長の奇矯な技術士
325,ヴァル・グレン,ヴァル,ヴァル,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0326.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,頭目,2000,human,神城岳志,ガルドラ傭兵艦隊頭目歴戦の古豪
325,ヴァル・グレン,ヴァル・グレン,ヴァル グレン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0326.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,頭目,2000,human,神城岳志,ガルドラ傭兵艦隊頭目歴戦の古豪
326,リュン・シーダ,リュン,リュン,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0327.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,参謀,2000,human,新名紅葉,艦隊運営を支える理知派参謀
326,リュン・シーダ,リュン・シーダ,リュン シーダ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0327.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,参謀,2000,human,新名紅葉,艦隊運営を支える理知派参謀
327,ダグ・ベルク,ダグ,ダグ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0328.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,古株,2000,beastfolk,秋羽五郎,艦隊創設期から船に乗る伝説的古株
327,ダグ・ベルク,ダグ・ベルク,ダグ ベルク,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0328.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,古株,2000,beastfolk,秋羽五郎,艦隊創設期から船に乗る伝説的古株
328,ユルド・エイディン,ユルド,ユルド,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0329.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,紅一点,2002,beastfolk,綺南ユラナ,艦隊の紅一点俊敏な剣士
328,ユルド・エイディン,ユルド・エイディン,ユルド エイディン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0329.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,紅一点,2002,beastfolk,綺南ユラナ,艦隊の紅一点俊敏な剣士
329,ケル・トラヴィス,ケル,ケル,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0330.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,戦闘員,2002,beastfolk,輝野弾麻,歴戦の古株から指南を受けた若き戦闘員
329,ケル・トラヴィス,ケル・トラヴィス,ケル トラヴィス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0330.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,戦闘員,2002,beastfolk,輝野弾麻,歴戦の古株から指南を受けた若き戦闘員
330,ニーダ・コルグ,ニーダ,ニーダ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0331.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,幹部,2005,machine,武橋壮悟,鍛え抜かれた幹部格機械種族混血
330,ニーダ・コルグ,ニーダ・コルグ,ニーダ コルグ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0331.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,幹部,2005,machine,武橋壮悟,鍛え抜かれた幹部格機械種族混血
331,フィン,フィン,フィン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0332.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,新入り,2012,human,守里ツグト,浮遊孤島出身の新入り少年
332,ブラガ・セルグ,ブラガ,ブラガ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0333.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,戦闘員,2002,demon,鍛戸岳志,無口な筋骨戦闘員艦内随一の怪力
332,ブラガ・セルグ,ブラガ・セルグ,ブラガ セルグ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0333.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,戦闘員,2002,demon,鍛戸岳志,無口な筋骨戦闘員艦内随一の怪力
333,スカジ・ベルーナ,スカジ,スカジ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0334.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,古株,2000,beastfolk,雪森みふゆ,女傭兵草分け的存在艦隊古株
333,スカジ・ベルーナ,スカジ・ベルーナ,スカジ ベルーナ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0334.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,古株,2000,beastfolk,雪森みふゆ,女傭兵草分け的存在艦隊古株
334,モルン・ビョルン,モルン,モルン,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0335.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,戦闘員,2007,human,疾川玲斗,短気だが正義感強い中堅戦闘員
334,モルン・ビョルン,モルン・ビョルン,モルン ビョルン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0335.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,戦闘員,2007,human,疾川玲斗,短気だが正義感強い中堅戦闘員
335,ヴァルグリム,ヴァルグリム,ヴァルグリム,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0336.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,頭目,2000,human,遠野征治,ガルドラ傭兵艦隊の強面頭目で古参
336,エルディス,エルディス,エルディス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0337.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,参謀,2000,beastfolk,岸部玲南,艦隊の名参謀博識で冷静
337,グンハルド,グンハルド,グンハルド,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0338.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,古株,2000,human,梶尾烈,頑固で情にも厚い古参戦士
338,シーヴァ,シーヴァ,シーヴァ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0339.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,紅一点,2002,demon,関野涼雅,艦隊きっての美貌と剣技の持ち主
339,フォルガル,フォルガル,フォルガル,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0340.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,戦闘員,2000,human,荒木征士郎,無口な重装歩兵型戦闘員
340,ミルナック,ミルナック,ミルナック,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0341.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,幹部,2002,beastfolk,勅使玄馬,策略と野心に長ける中間幹部
341,リスタ,リスタ,リスタ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0342.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,戦闘員,2005,human,水野キナ,俊敏な潜入・急襲担当の少女
342,ダグナン,ダグナン,ダグナン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0343.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,戦闘員,2002,human,布留海陸,豪快な戦闘狂で周囲と競い合う
343,ティオナ,ティオナ,ティオナ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0344.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,戦闘員,2007,beastfolk,宇田光那,砲撃手で仲間想いな姉御肌
344,ノグル,ノグル,ノグル,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0345.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,新入り,2015,human,仁科毅,艦隊のマスコット的年少新人
345,ブリンラッシュ,ブリンラッシュ,ブリンラッシュ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0346.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,頭目,2000,beastfolk,塔嶋堅治,傭兵艦隊の苛烈な頭目
346,エリンホーク,エリンホーク,エリンホーク,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0347.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,ガルドラ傭兵艦隊,参謀,2000,beastfolk,御堂佳音,策略を練る切れ者参謀
