id,original,surface,pronunciation,type,image,image_page,title,org_name,role_in_org,first_year,species,cv_name,description
149,桂川 ひまり,桂川,かつらがわ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0150.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,桂川家,妹,2013,human,立花結夏,元気いっぱいな小学校低学年の妹、笑顔がトレードマーク
149,桂川 ひまり,桂川 ひまり,かつらがわひまり,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0150.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,桂川家,妹,2013,human,立花結夏,元気いっぱいな小学校低学年の妹、笑顔がトレードマーク
149,桂川 ひまり,ひまり,ひまり,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0150.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,桂川家,妹,2013,human,立花結夏,元気いっぱいな小学校低学年の妹、笑顔がトレードマーク
149,桂川 ひまり,ひまり,ひまり,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0150.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,桂川家,妹,2013,human,立花結夏,元気いっぱいな小学校低学年の妹、笑顔がトレードマーク
149,桂川 ひまり,ひまちゃん,ひまちゃん,nick,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0150.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,桂川家,妹,2013,human,立花結夏,元気いっぱいな小学校低学年の妹、笑顔がトレードマーク
150,村雨 政夫,村雨,むらさめ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0151.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,村雨家,父,2006,human,松嶋宏一,商店街で惣菜店を営む几帳面な父
150,村雨 政夫,村雨 政夫,むらさめまさお,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0151.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,村雨家,父,2006,human,松嶋宏一,商店街で惣菜店を営む几帳面な父
150,村雨 政夫,政夫,まさお,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0151.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,村雨家,父,2006,human,松嶋宏一,商店街で惣菜店を営む几帳面な父
151,村雨 美咲,村雨,むらさめ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0152.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,村雨家,母,2007,human,早川恵理,明るくおしゃべりな惣菜屋の母
151,村雨 美咲,村雨 美咲,むらさめみさき,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0152.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,村雨家,母,2007,human,早川恵理,明るくおしゃべりな惣菜屋の母
151,村雨 美咲,美咲,みさき,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0152.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,村雨家,母,2007,human,早川恵理,明るくおしゃべりな惣菜屋の母
152,村雨 千紘,村雨,むらさめ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0153.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,村雨家,長女 大学生,2003,human,川村真依,しっかり者の大学生姉、長女
152,村雨 千紘,村雨 千紘,むらさめちひろ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0153.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,村雨家,長女 大学生,2003,human,川村真依,しっかり者の大学生姉、長女
152,村雨 千紘,千紘,ちひろ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0153.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,村雨家,長女 大学生,2003,human,川村真依,しっかり者の大学生姉、長女
153,コマメ,コマメ,コマメ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0154.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,村雨家,店の看板猫,2007,pet,小鳥遊ニャー,唐草模様の風呂敷姿の黒猫
153,コマメ,コマメ,コマメ,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0154.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,村雨家,店の看板猫,2007,pet,小鳥遊ニャー,唐草模様の風呂敷姿の黒猫
154,羽田 雅仁,羽田,はだ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0155.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,羽田家,祖父,2024,human,間野秋義,南さくら住宅地に暮らすおっとり祖父
154,羽田 雅仁,羽田 雅仁,はだまさひと,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0155.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,羽田家,祖父,2024,human,間野秋義,南さくら住宅地に暮らすおっとり祖父
154,羽田 雅仁,雅仁,まさひと,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0155.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,羽田家,祖父,2024,human,間野秋義,南さくら住宅地に暮らすおっとり祖父
155,羽田 和江,羽田,はだ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0156.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,羽田家,祖母,2025,human,倉敷楓子,早朝散歩が日課の元気な祖母
155,羽田 和江,羽田 和江,はだかずえ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0156.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,羽田家,祖母,2025,human,倉敷楓子,早朝散歩が日課の元気な祖母
155,羽田 和江,和江,かずえ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0156.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,羽田家,祖母,2025,human,倉敷楓子,早朝散歩が日課の元気な祖母
156,羽田 涼介,羽田,はだ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0157.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,羽田家,父,2025,human,真壁颯人,三人兄妹の穏やかな父親
156,羽田 涼介,羽田 涼介,はだりょうすけ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0157.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,羽田家,父,2025,human,真壁颯人,三人兄妹の穏やかな父親
156,羽田 涼介,涼介,りょうすけ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0157.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,羽田家,父,2025,human,真壁颯人,三人兄妹の穏やかな父親
157,羽田 雅美,羽田,はだ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0158.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,羽田家,母,2024,human,津田春音,家族思いな活動的な母
157,羽田 雅美,羽田 雅美,はだまさみ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0158.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,羽田家,母,2024,human,津田春音,家族思いな活動的な母
157,羽田 雅美,雅美,まさみ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0158.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,羽田家,母,2024,human,津田春音,家族思いな活動的な母
158,羽田 朋也,羽田,はだ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0159.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,羽田家,長男,2025,human,志水恭輔,中学1年生の素直な長男
158,羽田 朋也,羽田 朋也,はだともや,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0159.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,羽田家,長男,2025,human,志水恭輔,中学1年生の素直な長男
158,羽田 朋也,朋也,ともや,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0159.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,羽田家,長男,2025,human,志水恭輔,中学1年生の素直な長男
159,マロ,マロ,マロ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0160.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,羽田家,飼い犬,2025,pet,川上パフ,羽田家の元気な柴犬
159,マロ,マロ,マロ,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0160.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,羽田家,飼い犬,2025,pet,川上パフ,羽田家の元気な柴犬
160,岩永 剛志,岩永,いわなが,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0161.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,岩永家,父,2020,human,久世元治,転勤族のサラリーマン父、家族思い
160,岩永 剛志,岩永 剛志,いわながたけし,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0161.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,岩永家,父,2020,human,久世元治,転勤族のサラリーマン父、家族思い
160,岩永 剛志,剛志,たけし,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0161.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,岩永家,父,2020,human,久世元治,転勤族のサラリーマン父、家族思い
161,岩永 恵理,岩永,いわなが,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0162.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,岩永家,母,2019,human,山寺優菜,転勤に慣れた明るい母親
161,岩永 恵理,岩永 恵理,いわながえり,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0162.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,岩永家,母,2019,human,山寺優菜,転勤に慣れた明るい母親
161,岩永 恵理,恵理,えり,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0162.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,岩永家,母,2019,human,山寺優菜,転勤に慣れた明るい母親
162,岩永 大晴,岩永,いわなが,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0163.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,岩永家,長男,2020,human,八木新之介,サッカー好きな中学3年生長男
162,岩永 大晴,岩永 大晴,いわながたいせい,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0163.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,岩永家,長男,2020,human,八木新之介,サッカー好きな中学3年生長男
162,岩永 大晴,大晴,たいせい,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0163.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,岩永家,長男,2020,human,八木新之介,サッカー好きな中学3年生長男
162,岩永 大晴,たいちゃん,たいちゃん,nick,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0163.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,岩永家,長男,2020,human,八木新之介,サッカー好きな中学3年生長男
163,岩永 心音,岩永,いわなが,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0164.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,岩永家,長女,2019,human,石倉歩美,転校生歴多数な社交的長女
163,岩永 心音,岩永 心音,いわながここね,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0164.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,岩永家,長女,2019,human,石倉歩美,転校生歴多数な社交的長女
163,岩永 心音,心音,ここね,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0164.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,岩永家,長女,2019,human,石倉歩美,転校生歴多数な社交的長女
164,岩永 登美子,岩永,いわなが,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0165.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,岩永家,祖母,2019,human,中瀬真砂美,孫たちに優しい元教員の祖母
164,岩永 登美子,岩永 登美子,いわながとみこ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0165.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,岩永家,祖母,2019,human,中瀬真砂美,孫たちに優しい元教員の祖母
164,岩永 登美子,登美子,とみこ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0165.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,岩永家,祖母,2019,human,中瀬真砂美,孫たちに優しい元教員の祖母
165,堀越 誠一,堀越,ほりこし,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0166.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,父,2005,human,井波浩太,小学校教師として頼られる堀越家の父
165,堀越 誠一,堀越 誠一,ほりこしせいいち,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0166.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,父,2005,human,井波浩太,小学校教師として頼られる堀越家の父
165,堀越 誠一,誠一,せいいち,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0166.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,父,2005,human,井波浩太,小学校教師として頼られる堀越家の父
165,堀越 誠一,堀越先生,ほりこしせんせい,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0166.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,父,2005,human,井波浩太,小学校教師として頼られる堀越家の父
166,堀越 亜紀子,堀越,ほりこし,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0167.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,母,2004,human,和泉彩香,中学校教員で明るい堀越家の母
166,堀越 亜紀子,堀越 亜紀子,ほりこしあきこ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0167.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,母,2004,human,和泉彩香,中学校教員で明るい堀越家の母
166,堀越 亜紀子,亜紀子,あきこ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0167.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,母,2004,human,和泉彩香,中学校教員で明るい堀越家の母
166,堀越 亜紀子,堀越先生,ほりこしせんせい,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0167.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,母,2004,human,和泉彩香,中学校教員で明るい堀越家の母
167,堀越 日向,堀越,ほりこし,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0168.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,長女,2005,human,真柴みずき,堀越家のしっかり者で学級委員の長女
167,堀越 日向,堀越 日向,ほりこしひなた,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0168.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,長女,2005,human,真柴みずき,堀越家のしっかり者で学級委員の長女
167,堀越 日向,日向,ひなた,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0168.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,長女,2005,human,真柴みずき,堀越家のしっかり者で学級委員の長女
167,堀越 日向,ひなちゃん,ひなちゃん,nick,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0168.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,長女,2005,human,真柴みずき,堀越家のしっかり者で学級委員の長女
168,堀越 拓馬,堀越,ほりこし,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0169.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,長男,2007,human,笠松優斗,お調子者で元気な堀越家の長男
168,堀越 拓馬,堀越 拓馬,ほりこしたくま,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0169.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,長男,2007,human,笠松優斗,お調子者で元気な堀越家の長男
168,堀越 拓馬,拓馬,たくま,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0169.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,長男,2007,human,笠松優斗,お調子者で元気な堀越家の長男
168,堀越 拓馬,たっくん,たっくん,nick,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0169.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,長男,2007,human,笠松優斗,お調子者で元気な堀越家の長男
169,堀越 重之,堀越,ほりこし,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0170.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,祖父,2005,human,寒川源一,和服が似合う落ち着いた堀越家の祖父
169,堀越 重之,堀越 重之,ほりこししげゆき,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0170.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,祖父,2005,human,寒川源一,和服が似合う落ち着いた堀越家の祖父
169,堀越 重之,重之,しげゆき,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0170.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,祖父,2005,human,寒川源一,和服が似合う落ち着いた堀越家の祖父
170,堀越 澄江,堀越,ほりこし,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0171.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,祖母,2005,human,岸本瑠璃子,家族を包む優しい堀越家の祖母
170,堀越 澄江,堀越 澄江,ほりこしすみえ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0171.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,祖母,2005,human,岸本瑠璃子,家族を包む優しい堀越家の祖母
170,堀越 澄江,澄江,すみえ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0171.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,祖母,2005,human,岸本瑠璃子,家族を包む優しい堀越家の祖母
170,堀越 澄江,堀越おばあちゃん,ほりこしおばあちゃん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0171.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,堀越家,祖母,2005,human,岸本瑠璃子,家族を包む優しい堀越家の祖母
171,泉 裕一,泉,いずみ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0172.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,泉家,父,2022,human,小田篤志,駅前近くに住む会社員の父親
171,泉 裕一,泉 裕一,いずみゆういち,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0172.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,泉家,父,2022,human,小田篤志,駅前近くに住む会社員の父親
171,泉 裕一,裕一,ゆういち,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0172.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,泉家,父,2022,human,小田篤志,駅前近くに住む会社員の父親
172,泉 沙恵,泉,いずみ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0173.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,泉家,母,2023,human,笠井幸子,明るく気配り上手な母親
172,泉 沙恵,泉 沙恵,いずみさえ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0173.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,泉家,母,2023,human,笠井幸子,明るく気配り上手な母親
172,泉 沙恵,沙恵,さえ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0173.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,泉家,母,2023,human,笠井幸子,明るく気配り上手な母親
173,泉 ひより,泉,いずみ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0174.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,泉家,長女,2022,human,加瀬ももか,駅前花屋好きなおっとりした高校生の長女
173,泉 ひより,泉 ひより,いずみひより,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0174.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,泉家,長女,2022,human,加瀬ももか,駅前花屋好きなおっとりした高校生の長女
173,泉 ひより,ひより,ひより,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0174.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,泉家,長女,2022,human,加瀬ももか,駅前花屋好きなおっとりした高校生の長女
173,泉 ひより,ひより,ひより,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0174.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,泉家,長女,2022,human,加瀬ももか,駅前花屋好きなおっとりした高校生の長女
174,もなか,もなか,もなか,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0175.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,泉家,飼い犬,2022,pet,河合るり,泉家の白いトイプードル
174,もなか,もなか,もなか,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0175.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,泉家,飼い犬,2022,pet,河合るり,泉家の白いトイプードル
175,朝永 和久,朝永,ともなが,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0176.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,朝永家,父,2023,human,伊地知光晴,南さくら住宅地在住の5人家族の父
175,朝永 和久,朝永 和久,ともながわく,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0176.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,朝永家,父,2023,human,伊地知光晴,南さくら住宅地在住の5人家族の父
175,朝永 和久,和久,わく,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0176.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,朝永家,父,2023,human,伊地知光晴,南さくら住宅地在住の5人家族の父
